iter	RMSE
3219	4778785.58
3220	4778706.494
3221	4778520.163
3222	4777858.896
3223	4777268.741
3224	4776789.557
3225	4776694.51
3226	4776071.174
3227	4775631.159
3228	4774493.738
3229	4774293.373
3230	4773292.502
3231	4773044.769
3232	4772240.727
3233	4771114.276
3234	4770903.018
3235	4770560.109
3236	4769854.536
3237	4769213.341
3238	4768987.042
3239	4768415.686
3240	4767582.614
3241	4766748.041
3242	4765077.919
3243	4764193.308
3244	4763755.387
3245	4763415.895
3246	4762338.952
3247	4762082.89
3248	4761697.051
3249	4761228.7
3250	4760939.817
3251	4760273.445
3252	4759530.59
3253	4759082.408
3254	4758147.323
3255	4757390.12
3256	4756699.898
3257	4756150.731
3258	4755959.484
3259	4755103.628
3260	4755010.276
3261	4753918.082
3262	4752845
3263	4752084.309
3264	4751302.171
3265	4750746.3
3266	4750458.778
3267	4749442.224
3268	4749327.606
3269	4748194.076
3270	4747490.036
3271	4746638.804
3272	4746314.275
3273	4745529.666
3274	4743761.386
3275	4743397.369
3276	4742862.029
3277	4741589.116
3278	4741277.869
3279	4740769.958
3280	4740532.321
3281	4739952.038
3282	4739351.555
3283	4738766.131
3284	4738434.005
3285	4737527.336
3286	4737345.578
3287	4736992.469
3288	4736507.845
3289	4735698.579
3290	4735043.261
3291	4734409.817
3292	4733933.773
3293	4733614.23
3294	4733219.983
3295	4732781.454
3296	4732486.17
3297	4732148.502
3298	4731592.757
3299	4731094.875
3300	4730270.757
3301	4729711.095
3302	4729256.029
3303	4728666.787
3304	4728492.311
3305	4728121.507
3306	4727683.033
3307	4727224.187
3308	4726810.68
3309	4726299.576
3310	4725016.728
3311	4724411.422
3312	4723774.781
3313	4723024.946
3314	4722800.731
3315	4722087.184
3316	4721588.635
3317	4721450.498
3318	4720977.745
3319	4720803.401
3320	4720412.153
3321	4719724.63
3322	4719108.192
3323	4718437.519
3324	4717768.668
3325	4717421.836
3326	4716842.286
3327	4716540.724
3328	4714217.715
3329	4713521.176
3330	4712507.969
3331	4711659.061
3332	4711349.033
3333	4710541.302
3334	4710219.561
3335	4709405.434
3336	4708234.644
3337	4707848.354
3338	4706317.955
3339	4705508.742
3340	4705281.633
3341	4704742.636
3342	4704526.268
3343	4703842.598
3344	4703446.886
3345	4702922.448
3346	4702303.804
3347	4701729.657
3348	4701523.809
3349	4701244.351
3350	4700582.801
3351	4700077.516
3352	4699920.575
3353	4699446.351
3354	4698999.364
3355	4698665.756
3356	4698152.815
3357	4697717.206
3358	4697066.915
3359	4696393.456
3360	4695715.974
3361	4695019.42
3362	4694258.766
3363	4693837.026
3364	4693226.079
3365	4692654.597
3366	4692616.402
3367	4692059.668
3368	4691652.992
3369	4690840.479
3370	4689975.438
3371	4689570.041
3372	4688556.076
3373	4688058.543
3374	4687710.13
3375	4686337.699
3376	4685799.082
3377	4684906.033
3378	4684249.94
3379	4683574.499
3380	4683014.301
3381	4682086.159
3382	4681630.218
3383	4680929.174
3384	4680765.94
3385	4680378.352
3386	4679845.041
3387	4679434.091
3388	4679191.191
3389	4679080.281
3390	4678608.127
3391	4677612.767
3392	4677183.782
3393	4676537.55
3394	4676044.532
3395	4675364.435
3396	4674228.746
3397	4673936.265
3398	4673589.629
3399	4672919.998
3400	4672499.803
3401	4671426.15
3402	4671010.824
3403	4670484.187
3404	4670349.463
3405	4669825.489
3406	4668805.702
3407	4668701.353
3408	4667828.482
3409	4667545.716
